distance,latitude,longitude,geometry,id_cukrarna,distance_mhd,name_mhd
0.9466812080973599,49.9668,14.3944,POINT (14.3944 49.9668),271,0.08176540132291331,Na Plácku
2.502736348225517,49.9668,14.4144,POINT (14.4144 49.9668),94,1.682053356984136,Praha-Zbraslav
3.0136193558524553,49.9668,14.4194,POINT (14.4194 49.9668),94,1.5234541342025592,Točná
3.5378191043648664,49.9668,14.4244,POINT (14.4244 49.9668),94,1.0503055850649454,Točná
4.0701936573642445,49.9668,14.4294,POINT (14.4294 49.9668),94,0.7081109694240464,Točná
3.3343601819884174,49.9718,14.3294,POINT (14.3294 49.9718),589,0.5342908933269558,"Černošice,U Vodárny"
1.5370390808791885,49.9718,14.3494,POINT (14.3494 49.9718),589,0.5397719688223583,Vojetická
1.3091015867303197,49.9718,14.3544,POINT (14.3544 49.9718),589,0.7668897587805356,Zdická
1.206837171741211,49.9718,14.3594,POINT (14.3594 49.9718),278,1.055573024155264,Škola Radotín
1.2041398128441863,49.9718,14.3644,POINT (14.3644 49.9718),278,0.8507846696690196,Pod Kyjovem
1.4350956130713453,49.9718,14.3694,POINT (14.3694 49.9718),278,0.6766634674221189,Pod Kyjovem
1.3475191686855659,49.9718,14.3744,POINT (14.3744 49.9718),271,0.3466451805074747,Peluněk
0.8349275340141278,49.9718,14.3794,POINT (14.3794 49.9718),271,0.43747370075628444,Kostrounek
0.44096492392825076,49.9718,14.3844,POINT (14.3844 49.9718),271,0.43181017014054535,Sídliště Zbraslav
0.554838842561593,49.9718,14.3894,POINT (14.3894 49.9718),271,0.353967377876532,U Včely
0.4139930753986034,49.9718,14.3944,POINT (14.3944 49.9718),89,0.12838626795690547,Most Závodu míru
0.7894489751583882,49.9718,14.3994,POINT (14.3994 49.9718),94,0.07019793843143254,Nádraží Zbraslav
1.2622567399775506,49.9718,14.4044,POINT (14.4044 49.9718),94,0.5337582163865229,Nádraží Zbraslav
1.783088464114554,49.9718,14.4094,POINT (14.4094 49.9718),94,0.9476478404756018,Závist
2.3198204379000305,49.9718,14.4144,POINT (14.4144 49.9718),94,1.448861069446744,Závist
2.863525669055205,49.9718,14.4194,POINT (14.4194 49.9718),94,1.3783566178673774,Točná
3.410871098499402,49.9718,14.4244,POINT (14.4244 49.9718),94,0.8258912089485781,Točná
3.9603477175391584,49.9718,14.4294,POINT (14.4294 49.9718),94,0.28350592942404146,Točná
3.9059794752686146,49.9718,14.4344,POINT (14.4344 49.9718),74,0.3077416692918016,Točná
3.5690325743698015,49.9718,14.4394,POINT (14.4394 49.9718),510,0.6507910636977713,"Dolní Břežany,Na Spálence"
2.245311736657631,49.9718,14.4594,POINT (14.4594 49.9718),643,0.4244697334134704,"Dolní Břežany,Na kopečku"
2.6268702839368236,49.9768,14.3344,POINT (14.3344 49.9768),589,0.21739222251867055,Nýrská
2.0984649906207316,49.9768,14.3394,POINT (14.3394 49.9768),589,0.5981443803455245,Dehtínská
1.5883051171266183,49.9768,14.3444,POINT (14.3444 49.9768),589,0.04602948770904984,Dehtínská
1.1215707616200004,49.9768,14.3494,POINT (14.3494 49.9768),589,0.14344044522441124,Vojetická
0.780499072101158,49.9768,14.3544,POINT (14.3544 49.9768),589,0.39032395120127494,Sídliště Radotín
0.6799558026865248,49.9768,14.3594,POINT (14.3594 49.9768),278,0.5082389795408677,Škola Radotín
0.6751567398665166,49.9768,14.3644,POINT (14.3644 49.9768),278,0.6572171576616502,Škola Radotín
0.9978343371326196,49.9768,14.3694,POINT (14.3694 49.9768),41,1.1052655447109165,Škola Radotín
1.347112636497314,49.9768,14.3744,POINT (14.3744 49.9768),41,0.8793042028605669,Peluněk
1.2059191082258813,49.9768,14.3794,POINT (14.3794 49.9768),271,0.9543591835196304,Peluněk
0.959508103235692,49.9768,14.3844,POINT (14.3844 49.9768),262,0.9819457589910187,U Včely
0.40620859209876364,49.9768,14.3894,POINT (14.3894 49.9768),262,0.46097368010212075,Elišky Přemyslovny
0.05607964433518534,49.9768,14.3944,POINT (14.3944 49.9768),94,0.11667089822395649,Zbraslavské náměstí
0.5976264048288803,49.9768,14.3994,POINT (14.3994 49.9768),94,0.3101779997974643,Závist
1.1520502215566895,49.9768,14.4044,POINT (14.4044 49.9768),94,0.2554845603133003,Závist
1.7068485891339222,49.9768,14.4094,POINT (14.4094 49.9768),94,0.7096378567943861,Nad Závistí
2.2617458963085912,49.9768,14.4144,POINT (14.4144 49.9768),94,1.2050846284788368,Nad Závistí
2.8166836692657067,49.9768,14.4194,POINT (14.4194 49.9768),94,1.4473670692048501,Točná
3.3057984521009107,49.9768,14.4244,POINT (14.4244 49.9768),342,0.9365365748428549,Točná
3.4507366121109952,49.9768,14.4294,POINT (14.4294 49.9768),74,0.52476669008087,Točná
3.3531615968400974,49.9768,14.4344,POINT (14.4344 49.9768),74,0.5382465996347277,Točná
3.2313283557949353,49.9768,14.4394,POINT (14.4394 49.9768),510,0.11331530290422857,Hrazanská
2.786467092361553,49.9768,14.4444,POINT (14.4444 49.9768),510,0.5500624263410162,Hrazanská
2.388171846970709,49.9768,14.4494,POINT (14.4494 49.9768),510,1.0992483740594057,Hrazanská
2.0635844263111025,49.9768,14.4544,POINT (14.4544 49.9768),510,1.1072049875487864,Cholupický hřbitov
1.7990395871559879,49.9768,14.4594,POINT (14.4594 49.9768),643,0.8430961739047023,Cholupický hřbitov
1.4908937878885091,49.9768,14.4644,POINT (14.4644 49.9768),643,0.9009824817678951,Cholupický hřbitov
1.978645282517919,49.9818,14.3394,POINT (14.3394 49.9818),589,0.8272141196443605,Dehtínská
1.4262520752868868,49.9818,14.3444,POINT (14.3444 49.9818),589,0.443800569935033,Zderazská
0.8771560924319104,49.9818,14.3494,POINT (14.3494 49.9818),589,0.18275029651042188,Zderazská
0.34736240257160705,49.9818,14.3544,POINT (14.3544 49.9818),589,0.18165214164862226,Otínská
0.27377024290759977,49.9818,14.3594,POINT (14.3594 49.9818),132,0.13575459964278072,Škola Radotín
0.27887373109834845,49.9818,14.3644,POINT (14.3644 49.9818),278,0.34026524506598954,Nádraží Radotín
0.5665966037055241,49.9818,14.3694,POINT (14.3694 49.9818),41,0.7293349974871506,U Jankovky
1.0677409809408298,49.9818,14.3744,POINT (14.3744 49.9818),41,1.0102255968641025,U Jankovky
1.6047304737652082,49.9818,14.3794,POINT (14.3794 49.9818),41,1.3681327392254172,Přeštínská
1.1326312947136807,49.9818,14.3844,POINT (14.3844 49.9818),262,1.1963811948924437,Zbraslavské náměstí
0.7260876461452108,49.9818,14.3894,POINT (14.3894 49.9818),262,0.780194897120068,Zbraslavské náměstí
0.5942411647459629,49.9818,14.3944,POINT (14.3944 49.9818),94,0.6341373601139363,Zbraslavské náměstí
0.8409131674070579,49.9818,14.3994,POINT (14.3994 49.9818),94,0.5514830367250898,Nad Závistí
1.295066542058243,49.9818,14.4044,POINT (14.4044 49.9818),94,0.1437936500531483,Nad Závistí
1.8064633241774768,49.9818,14.4094,POINT (14.4094 49.9818),94,0.5943649449586111,Nad Závistí
2.3378349246340364,49.9818,14.4144,POINT (14.4144 49.9818),94,1.020237437928676,Na Šabatce
2.6472609196131542,49.9818,14.4194,POINT (14.4194 49.9818),342,1.1750914250802162,Do Koutů
2.776345393799398,49.9818,14.4244,POINT (14.4244 49.9818),342,1.2927325135828593,Nové Komořany
2.917301869786758,49.9818,14.4294,POINT (14.4294 49.9818),74,1.042321709463419,Točná
2.80120683417367,49.9818,14.4344,POINT (14.4344 49.9818),74,0.7230110254155901,Hrazanská
2.792654517870289,49.9818,14.4394,POINT (14.4394 49.9818),74,0.44319663567363043,Hrazanská
2.4665640642120854,49.9818,14.4444,POINT (14.4444 49.9818),510,0.5722379937181306,Cholupice
2.005717875652526,49.9818,14.4494,POINT (14.4494 49.9818),510,0.7084469207038105,Cholupice
1.6055902685810963,49.9818,14.4544,POINT (14.4544 49.9818),510,0.7882174652038569,Cholupický hřbitov
1.3224923532527977,49.9818,14.4594,POINT (14.4594 49.9818),510,0.32587581446347547,Cholupický hřbitov
1.0168249250210457,49.9818,14.4644,POINT (14.4644 49.9818),643,0.4551409896418041,Cholupický hřbitov
0.7976238328648021,49.9818,14.4694,POINT (14.4694 49.9818),643,0.961333237983649,Cholupický hřbitov
2.0106140831100823,49.9868,14.3394,POINT (14.3394 49.9868),589,0.8824658029072276,Cementárna Radotín
1.4702812042022206,49.9868,14.3444,POINT (14.3444 49.9868),589,0.6292565036209394,V Sudech
0.9470663375184439,49.9868,14.3494,POINT (14.3494 49.9868),589,0.3471271635690785,Safírová
0.4981891968825701,49.9868,14.3544,POINT (14.3544 49.9868),589,0.26841515556204193,U Kestřánků
0.29312075774654595,49.9868,14.3594,POINT (14.3594 49.9868),132,0.2873907996709984,U Kestřánků
0.2438256903013858,49.9868,14.3644,POINT (14.3644 49.9868),41,0.10927704376664223,Praha-Radotín
0.5122890378497333,49.9868,14.3694,POINT (14.3694 49.9868),41,0.22537632652828601,U Jankovky
1.0399418971033219,49.9868,14.3744,POINT (14.3744 49.9868),41,0.6008555035184697,Vrážská
1.5863695157185418,49.9868,14.3794,POINT (14.3794 49.9868),41,0.8423828506919903,Přeštínská
1.5036959464450423,49.9868,14.3844,POINT (14.3844 49.9868),262,1.1823998410604464,Přeštínská
1.2269682634343713,49.9868,14.3894,POINT (14.3894 49.9868),262,0.9594978562156463,Přístav Radotín
1.1485426405881267,49.9868,14.3944,POINT (14.3944 49.9868),94,0.44784536698240296,Lahovice
1.2935078625540235,49.9868,14.3994,POINT (14.3994 49.9868),94,0.20008789000738147,Lahovice
1.6257997981698742,49.9868,14.4044,POINT (14.4044 49.9868),94,0.4612532599004898,Praha-Komořany
1.9203468423696683,49.9868,14.4094,POINT (14.4094 49.9868),111,0.27271946346127357,Na Šabatce
2.078407406431696,49.9868,14.4144,POINT (14.4144 49.9868),342,0.6153151666396629,Do Koutů
2.09853060884755,49.9868,14.4194,POINT (14.4194 49.9868),342,0.6275759736271909,Nové Komořany
2.259188811372374,49.9868,14.4244,POINT (14.4244 49.9868),342,0.8169319449465791,Nové Komořany
2.393693220268626,49.9868,14.4294,POINT (14.4294 49.9868),74,1.0203626743108298,Cholupický vrch
2.250750266271215,49.9868,14.4344,POINT (14.4344 49.9868),74,0.8349181894813003,Cholupický vrch
2.240097383927763,49.9868,14.4394,POINT (14.4394 49.9868),74,0.5265447535797464,Zálužická
2.2404302508472935,49.9868,14.4444,POINT (14.4444 49.9868),510,0.12042807585617303,Cholupice
1.7200272157036662,49.9868,14.4494,POINT (14.4494 49.9868),510,0.19144271944369493,Cholupické náměstí
1.2302477541583006,49.9868,14.4544,POINT (14.4544 49.9868),510,0.6327547359189916,Cholupické náměstí
0.8273907483537314,49.9868,14.4594,POINT (14.4594 49.9868),510,0.3429707486832503,Cholupický hřbitov
0.6790814159761651,49.9868,14.4644,POINT (14.4644 49.9868),643,0.4675331094716571,Cholupický hřbitov
0.25183808316868195,49.9868,14.4694,POINT (14.4694 49.9868),643,0.49388459609112845,Písnice
0.5307949422742873,49.9868,14.4744,POINT (14.4744 49.9868),643,0.8132010017554584,Písnice
1.056463024130051,49.9868,14.4794,POINT (14.4794 49.9868),643,1.020256321209278,"Vestec,BIOCEV"
1.6020408771202608,49.9868,14.4844,POINT (14.4844 49.9868),643,0.5428075082084416,"Vestec,BIOCEV"
4.297676059854861,49.9918,14.3194,POINT (14.3194 49.9918),589,0.7221351104247555,Cikánka
3.7583210804399076,49.9918,14.3244,POINT (14.3244 49.9918),589,0.6573638457568982,Cikánka
2.18772732038751,49.9918,14.3394,POINT (14.3394 49.9918),589,0.43356497241053293,Cementárna Radotín
1.704496599175149,49.9918,14.3444,POINT (14.3444 49.9918),589,0.18364734506462355,V Sudech
1.2808264850595164,49.9918,14.3494,POINT (14.3494 49.9918),589,0.24854653827341458,Safírová
0.9782129161748581,49.9918,14.3544,POINT (14.3544 49.9918),132,0.50163930436897,Safírová
0.8144036720053189,49.9918,14.3594,POINT (14.3594 49.9918),637,0.4240556191880792,Pod Říhákem
0.7854357479900685,49.9918,14.3644,POINT (14.3644 49.9918),41,0.11877615411638122,Plánická
0.9054824157711604,49.9918,14.3694,POINT (14.3694 49.9918),41,0.16010803490211672,Živcová
1.2802099422831505,49.9918,14.3744,POINT (14.3744 49.9918),41,0.30177810580041553,Přeštínská
1.7532902176681566,49.9918,14.3794,POINT (14.3794 49.9918),41,0.4043272710817973,Přeštínská
1.9635170864913913,49.9918,14.3844,POINT (14.3844 49.9918),262,0.923006532555571,Přeštínská
1.7606103967270972,49.9918,14.3894,POINT (14.3894 49.9918),262,0.538869207770311,Přístav Radotín
1.7032991025118283,49.9918,14.3944,POINT (14.3944 49.9918),94,0.3073696847169814,Přístav Radotín
1.4631914636917889,49.9918,14.3994,POINT (14.3994 49.9918),111,0.4266263549379164,Lahovice
1.313502174889899,49.9918,14.4044,POINT (14.4044 49.9918),111,0.09376958872349385,Praha-Komořany
1.3876947313658294,49.9918,14.4094,POINT (14.4094 49.9918),111,0.15241727855538656,Komořany
1.5269799235327675,49.9918,14.4144,POINT (14.4144 49.9918),342,0.22555299664878142,Do Koutů
1.5542590054531047,49.9918,14.4194,POINT (14.4194 49.9918),342,0.07824355356707295,Nové Komořany
1.765169800668515,49.9918,14.4244,POINT (14.4244 49.9918),342,0.528817788727731,Nové Komořany
1.8881033515308228,49.9918,14.4294,POINT (14.4294 49.9918),74,0.6504662221264463,Cholupický vrch
1.7032450776156343,49.9918,14.4344,POINT (14.4344 49.9918),74,0.28116668032936465,Cholupický vrch
1.6891427775004544,49.9918,14.4394,POINT (14.4394 49.9918),74,0.3367195829204809,Zálužická
1.8497061526475167,49.9918,14.4444,POINT (14.4444 49.9918),74,0.27670368541472384,Zálužická
1.5843399410515917,49.9918,14.4494,POINT (14.4494 49.9918),510,0.3736369773298084,Cholupické náměstí
1.0320605421493434,49.9918,14.4544,POINT (14.4544 49.9918),510,0.7094595350180807,Cholupické náměstí
0.48601941989122466,49.9918,14.4594,POINT (14.4594 49.9918),510,0.8631991788989177,Cholupický hřbitov
0.1527441991087288,49.9918,14.4644,POINT (14.4644 49.9918),510,0.45409990112334475,Ke Březině
0.32663597706674213,49.9918,14.4694,POINT (14.4694 49.9918),643,0.1214553179413187,Písnice
0.5700981600779231,49.9918,14.4744,POINT (14.4744 49.9918),643,0.6573623576507942,Písnice
1.0767463780920195,49.9918,14.4794,POINT (14.4794 49.9918),643,0.8369172898872025,U Studánky
3.971767942506545,49.9968,14.3094,POINT (14.3094 49.9968),464,1.036204472380022,Maškův mlýn
3.9707893899214324,49.9968,14.3144,POINT (14.3144 49.9968),464,0.510364677050032,Maškův mlýn
4.046658642522576,49.9968,14.3194,POINT (14.3194 49.9968),464,0.25154422788090675,Maškův mlýn
3.935048815561195,49.9968,14.3244,POINT (14.3244 49.9968),589,0.20979925097080457,Cikánka
3.428646527287462,49.9968,14.3294,POINT (14.3294 49.9968),589,0.16398658096360683,Lomy
2.9398426551960126,49.9968,14.3344,POINT (14.3344 49.9968),589,0.5094812114568984,U Lomů
2.479068911010842,49.9968,14.3394,POINT (14.3394 49.9968),589,0.04881138010303211,U Lomů
2.065173235777138,49.9968,14.3444,POINT (14.3444 49.9968),589,0.30985734000423293,K Cikánce
1.7320936239131195,49.9968,14.3494,POINT (14.3494 49.9968),589,0.6317090456443047,V Sudech
1.4832296322862244,49.9968,14.3544,POINT (14.3544 49.9968),132,0.710812787671364,Lochkov
1.3578703046115637,49.9968,14.3594,POINT (14.3594 49.9968),637,0.7647508040738307,Solná
1.3380648942377473,49.9968,14.3644,POINT (14.3644 49.9968),41,0.2110236463806435,Solná
1.4118805729386366,49.9968,14.3694,POINT (14.3694 49.9968),41,0.3099044787842608,Lahovská
1.6770348366361931,49.9968,14.3744,POINT (14.3744 49.9968),41,0.40123771026710886,Přeštínská
2.060954859850552,49.9968,14.3794,POINT (14.3794 49.9968),41,0.48311718779231905,Přeštínská
2.4193727106504634,49.9968,14.3844,POINT (14.3844 49.9968),599,0.707228750253435,Zahradnictví
1.9168663291527308,49.9968,14.3894,POINT (14.3894 49.9968),111,0.5255225114901176,Přístav Radotín
1.4235993916336684,49.9968,14.3944,POINT (14.3944 49.9968),111,0.2833196253048752,Přístav Radotín
0.997468762357766,49.9968,14.3994,POINT (14.3994 49.9968),111,0.2106598032262547,Lahovický most
0.7611193309196062,49.9968,14.4044,POINT (14.4044 49.9968),111,0.36899347927379594,Cukrovar Modřany
0.8830126499204279,49.9968,14.4094,POINT (14.4094 49.9968),111,0.31552049298297347,K Vystrkovu
0.9795958486189639,49.9968,14.4144,POINT (14.4144 49.9968),342,0.17883585105894195,Baba I
1.021597472486814,49.9968,14.4194,POINT (14.4194 49.9968),342,0.3673189319929281,Platónova
1.3205168552318813,49.9968,14.4244,POINT (14.4244 49.9968),342,0.09553763293802967,Hornocholupická
1.4199124266520748,49.9968,14.4294,POINT (14.4294 49.9968),74,0.10662460091788925,Na Beránku
1.1628675022206725,49.9968,14.4344,POINT (14.4344 49.9968),74,0.2776166802039321,Cholupický vrch
1.1421122344502785,49.9968,14.4394,POINT (14.4394 49.9968),74,0.5908209687607767,Cholupický vrch
1.3684406762593462,49.9968,14.4444,POINT (14.4444 49.9968),74,0.7271489734035502,Zálužická
1.6364053516353982,49.9968,14.4494,POINT (14.4494 49.9968),510,0.9266114972460967,Cholupické náměstí
1.1103325577101695,49.9968,14.4544,POINT (14.4544 49.9968),510,1.024832626929757,Sídliště Libuš
0.635534658819653,49.9968,14.4594,POINT (14.4594 49.9968),510,0.908363216650359,Sídliště Písnice
0.3918446848563892,49.9968,14.4644,POINT (14.4644 49.9968),27,0.3561065008457791,Lipovická
0.18895330264447313,49.9968,14.4694,POINT (14.4694 49.9968),27,0.19909988685237462,Lipovická
0.7306944943751875,49.9968,14.4744,POINT (14.4744 49.9968),27,0.754002446908846,Lipovická
0.9403964507742303,49.9968,14.4794,POINT (14.4794 49.9968),499,0.4237455310815277,U Studánky
1.3426089572652466,49.9968,14.4844,POINT (14.4844 49.9968),499,0.2610392156585567,U Studánky
1.8267189547460534,49.9968,14.4894,POINT (14.4894 49.9968),499,0.29261939686216937,Pramenná
2.1627435731110456,49.9968,14.4944,POINT (14.4944 49.9968),128,0.7956199962419157,Pramenná
2.4741176607738056,49.9968,14.4994,POINT (14.4994 49.9968),128,1.3403157260211722,Pramenná
3.2914277016969664,49.9968,14.5094,POINT (14.5094 49.9968),606,0.881939747372689,Hrnčíře
3.0917309965351696,49.9968,14.5144,POINT (14.5144 49.9968),172,0.35385210328007993,Hrnčíře
1.7741698746376753,49.9968,14.6294,POINT (14.6294 49.9968),583,1.2891514429065418,Do Lipan
1.992362831040468,49.9968,14.6344,POINT (14.6344 49.9968),583,1.0408210536486833,"Říčany,Kuříčko"
2.325379658669029,49.9968,14.6394,POINT (14.6394 49.9968),583,0.9815610519566307,"Říčany,Kuříčko"
3.6809404484411905,50.0018,14.2994,POINT (14.2994 50.0018),464,1.591636069412212,Zadní Kopanina
3.508482631417841,50.0018,14.3044,POINT (14.3044 50.0018),464,1.0852130447309511,Zadní Kopanina
3.4184248075613013,50.0018,14.3094,POINT (14.3094 50.0018),464,0.6619058297477745,Zadní Kopanina
3.417287806863869,50.0018,14.3144,POINT (14.3144 50.0018),464,0.558766770290288,Maškův mlýn
3.5051581626127093,50.0018,14.3194,POINT (14.3194 50.0018),464,0.3391499647360406,Maškův mlýn
3.6756579730601606,50.0018,14.3244,POINT (14.3244 50.0018),464,0.5214923064707212,Cikánka
3.705576722488899,50.0018,14.3294,POINT (14.3294 50.0018),589,0.39125858551113546,Lomy
3.2585820036453184,50.0018,14.3344,POINT (14.3344 50.0018),589,0.6728704501880446,Lomy
2.8498183280187663,50.0018,14.3394,POINT (14.3394 50.0018),589,0.5306974252387401,K Cikánce
2.498123762134577,50.0018,14.3444,POINT (14.3444 50.0018),589,0.5496407355310189,K Cikánce
2.2179046131074363,50.0018,14.3494,POINT (14.3494 50.0018),132,0.1703995302567414,Pod Lochkovem
2.014718286712355,50.0018,14.3544,POINT (14.3544 50.0018),132,0.22684811684673722,Lochkov
1.9079885186543144,50.0018,14.3594,POINT (14.3594 50.0018),637,0.5291761815259672,Za Chalupami
1.8920824527918598,50.0018,14.3644,POINT (14.3644 50.0018),41,0.48810835679235054,Lahovská
1.9449846012791254,50.0018,14.3694,POINT (14.3694 50.0018),41,0.47141538792299237,Lahovská
2.145228237335778,50.0018,14.3744,POINT (14.3744 50.0018),41,0.3662103859695825,Na Hvězdárně
2.4570497107940232,50.0018,14.3794,POINT (14.3794 50.0018),41,0.5390089889647653,Zahradnictví
2.103290753317112,50.0018,14.3844,POINT (14.3844 50.0018),599,0.15584030667608503,Zahradnictví
1.638358378020172,50.0018,14.3894,POINT (14.3894 50.0018),599,0.6116303721897421,Zahradnictví
1.2087241188330164,50.0018,14.3944,POINT (14.3944 50.0018),524,0.3766564105649824,Lahovičky
0.6819153938276935,50.0018,14.3994,POINT (14.3994 50.0018),111,0.2189963233018557,Lahovičky
0.22218755221468592,50.0018,14.4044,POINT (14.4044 50.0018),111,0.21039527025684276,Cukrovar Modřany
0.499775962186199,50.0018,14.4094,POINT (14.4094 50.0018),111,0.09766713892014624,Čechova čtvrť
0.45121875669292666,50.0018,14.4144,POINT (14.4144 50.0018),342,0.08386726330714478,Radnice Praha 12
0.5363317402051168,50.0018,14.4194,POINT (14.4194 50.0018),342,0.24750757325081815,Písková
0.9938586945393697,50.0018,14.4244,POINT (14.4244 50.0018),342,0.31256471374513684,Násirovo náměstí
1.0408738312882462,50.0018,14.4294,POINT (14.4294 50.0018),74,0.302735096612707,Pavelkova
0.6477097042816591,50.0018,14.4344,POINT (14.4344 50.0018),74,0.4057169677794843,Sídliště Modřany
0.6096617007658398,50.0018,14.4394,POINT (14.4394 50.0018),74,0.4657834498665838,Hasičská stanice Modřany
0.9694828094096485,50.0018,14.4444,POINT (14.4444 50.0018),74,0.5862609508384324,Observatoř Libuš
1.4574486083910974,50.0018,14.4494,POINT (14.4494 50.0018),74,0.6277500700740397,Observatoř Libuš
1.2644938842612679,50.0018,14.4544,POINT (14.4544 50.0018),212,0.4705566928859133,Sídliště Libuš
